crop,symptoms_text,disease,label,severity,treatment,prevention,source,crop_hi,disease_hi,symptoms_hi,treatment_hi,disease_mr,symptoms_mr,treatment_mr
rice,Leaf margins turn yellow then straw white from tip downward.,Bacterial Leaf Blight,bacterial_leaf_blight,high,Spray Copper Oxychloride 50% WP at 3g per liter,Xanthomonas oryzae pv. oryzae,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),चावल,जीवाणु पत्ती झुलसा,पत्ती के किनारे पीले हो जाते हैं फिर सिरे से नीचे की ओर पुआल सफेद हो जाते हैं।,कॉपर ऑक्सीक्लोराइड 50% WP 3 ग्राम प्रति लीटर का छिड़काव करें,जिवाणूजन्य करपा,पानांचा समास पिवळा होतो आणि खालच्या टोकापासून पेंढा पांढरा होतो.,कॉपर ऑक्सिक्लोराईड 50% डब्ल्यूपी 3 ग्रॅम प्रति लिटर या प्रमाणात फवारणी करा
maize,Lesions appear water-soaked in early stages.,Southern Corn Leaf Blight,southern_corn_leaf_blight,low,Maintain proper plant spacing for air circulation,Bipolaris maydis,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),मक्का,दक्षिणी मक्का पत्ती झुलसा,प्रारंभिक अवस्था में घाव पानी से लथपथ दिखाई देते हैं।,वायु संचार के लिए पौधों के बीच उचित दूरी बनाए रखें,दक्षिण मका पर्ण करपा,विकृती सुरुवातीच्या काळात पाण्यात भिजलेली दिसतात.,हवेच्या अभिसरणासाठी वनस्पतींचे योग्य अंतर ठेवा
cotton,Heavy defoliation reduces plant growth and reduces bolt weight.,Grey Mildew,grey_mildew,high,Spray neem oil 5 ml per liter as alternate spray option,Ramularia areola,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),कपास,धूसर फफूंदी,भारी पत्ते गिरने से पौधे की वृद्धि कम हो जाती है और बोल्ट का वजन कम हो जाता है।,वैकल्पिक स्प्रे विकल्प के रूप में नीम का तेल 5 मिलीलीटर प्रति लीटर का छिड़काव करें,दहिया रोग,हेवी डिफोलिएशनमुळे झाडाची वाढ कमी होते आणि बोल्टचे वजन कमी होते.,पर्यायी फवारणीचा पर्याय म्हणून निंबोळी तेल ५ मिली प्रति लिटर फवारणी करावी
cotton,Plants emerge poorly and are stunted due to root rot.,Root Rot,root_rot,high,Apply organic matter to improve beneficial soil microbes,Rhizoctonia solani,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),कपास,जड़ सड़न,जड़ सड़न के कारण पौधे ठीक से नहीं उग पाते और उनका विकास रुक जाता है।,लाभकारी मिट्टी के रोगाणुओं को बेहतर बनाने के लिए कार्बनिक पदार्थ का प्रयोग करें,मूळ कूज,झाडे खराबपणे उगवतात आणि मूळ कुजल्यामुळे खुंटतात.,फायदेशीर माती सूक्ष्मजंतू सुधारण्यासाठी सेंद्रिय पदार्थ वापरा
tomato,Spots measure 1 to 5 mm in diameter on leaves.,Septoria Leaf Spot,septoria_leaf_spot,low,Apply chlorothalonil 75% WP at 2 g per litre as spray,Septoria lycopersici,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),टमाटर,सेप्टोरिया पत्ती धब्बा,पत्तियों पर धब्बों का व्यास 1 से 5 मिमी होता है।,क्लोरोथालोनिल 75% WP 2 ग्राम प्रति लीटर स्प्रे के रूप में लगाएं,सेप्टोरिया पानावरील ठिपके,पानांवर डाग 1 ते 5 मिमी व्यासाचे असतात.,क्लोरोथॅलोनिल 75% डब्ल्यूपी 2 ग्रॅम प्रति लिटर या प्रमाणात फवारणीसाठी वापरा
soyabean,Infected seeds transmit virus to next generation of plants.,Soybean Mosaic Virus,soybean_mosaic_virus,high,Apply Dimethoate 30 EC at 2 ml per liter for aphid control,Soybean mosaic virus,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),सोयाबीन,सोयाबीन मोजेक वायरस,संक्रमित बीज अगली पीढ़ी के पौधों में वायरस संचारित करते हैं।,एफिड नियंत्रण के लिए डाइमेथोएट 30 ईसी 2 मिलीलीटर प्रति लीटर की दर से डालें,केवडा,संक्रमित बिया वनस्पतींच्या पुढील पिढीमध्ये विषाणू प्रसारित करतात.,ऍफिड नियंत्रणासाठी डायमेथोएट 30 ईसी 2 मिली प्रति लिटर या प्रमाणात मिसळा
soyabean,Root may show purple-brown coloration from infected pith.,Frogeye Leaf Spot,frogeye_leaf_spot,high,Use resistant soybean variety NRC 86 for affected areas,Cercospora sojina,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),सोयाबीन,फ्रॉग आई लीफ स्पॉट,संक्रमित मज्जा से जड़ का रंग बैंगनी-भूरा हो सकता है।,प्रभावित क्षेत्रों के लिए सोयाबीन की प्रतिरोधी किस्म एनआरसी 86 का उपयोग करें,बेडूक डोळा ठिपके,मुळास संसर्ग झालेल्या पिथपासून जांभळा-तपकिरी रंग दिसू शकतो.,बाधित क्षेत्रासाठी प्रतिरोधक सोयाबीन वाण NRC 86 वापरा
onion,Sclerotia persist in soil for many years causing repeat loss.,White Rot,white_rot,low,Apply Carbendazim 50 WP soil drench near plant base area,Sclerotium cepivorum,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),प्याज,सफेद सड़न,स्क्लेरोटिया कई वर्षों तक मिट्टी में बना रहता है जिससे बार-बार नुकसान होता है।,पौधे के आधार क्षेत्र के पास कार्बेन्डाजिम 50 WP मिट्टी का छिड़काव करें,पांढरी कूज,स्क्लेरोटीया अनेक वर्षे जमिनीत टिकून राहून पुन्हा नुकसान होते.,कार्बेन्डाझिम ५० डब्ल्यूपी माती भिजवून रोपाच्या पायाजवळ लावा
groundnut,Pegs show water-soaked brown rotting before pod formation.,Peg Rot,peg_rot,low,Apply Copper oxychloride 50 WP soil drench at pegging time,Pythium myriotylum,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),मूंगफली,पेग रोट,फली बनने से पहले खूंटियों पर पानी से लथपथ भूरी सड़न दिखाई देती है।,पेगिंग के समय कॉपर ऑक्सीक्लोराइड 50 WP मृदा ड्रेंच लगाएं,आर्या कूज,शेंगा तयार होण्यापूर्वी पेग पाण्यात भिजलेले तपकिरी सडलेले दिसतात.,पेगिंगच्या वेळी कॉपर ऑक्सीक्लोराईड 50 WP माती भिजवावी
groundnut,Plant wilts suddenly due to rotting of stem at soil level.,Stem Rot,stem_rot,high,Apply Trichoderma viride at 5 gram per kg seed treatment,Sclerotium rolfsii,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),मूंगफली,तना सड़न,मिट्टी के स्तर पर तना सड़ने के कारण पौधा अचानक मुरझा जाता है।,ट्राइकोडर्मा विराइड 5 ग्राम प्रति किलोग्राम बीज उपचारित करें,खोड कूज,मातीच्या पातळीवर खोड कुजल्यामुळे झाडे अचानक कोमेजतात.,ट्रायकोडर्मा विराइड 5 ग्रॅम प्रति किलो बियाण्यावर प्रक्रिया करा
banana,Light and dark green mosaic patterns on leaf blade.,Banana Mosaic Virus,banana_mosaic_virus,low,Keep field weed-free to reduce aphid alternate host plants,Cucumber mosaic virus,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),केला,केला मोजेक वायरस,पत्ती के ब्लेड पर हल्के और गहरे हरे मोज़ेक पैटर्न।,एफिड वैकल्पिक मेजबान पौधों को कम करने के लिए खेत को खरपतवार मुक्त रखें,केवडा,लीफ ब्लेडवर फिकट आणि गडद हिरव्या मोज़ेकचे नमुने.,ऍफिड पर्यायी यजमान वनस्पती कमी करण्यासाठी शेत तणमुक्त ठेवा
banana,Small dark brown spots appear on ripe fruit peel.,Anthracnose,anthracnose,low,Store banana in cool dry conditions below 13 degrees,Colletotrichum musae,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),केला,काली सड़न,पके फल के छिलके पर छोटे गहरे भूरे रंग के धब्बे दिखाई देते हैं।,केले को 13 डिग्री से नीचे ठंडी सूखी स्थिति में स्टोर करें,कवड्या,पिकलेल्या फळांच्या सालीवर लहान गडद तपकिरी ठिपके दिसतात.,केळी 13 अंशांपेक्षा कमी थंड कोरड्या स्थितीत साठवा
sugarcane,Cane internodes are shorter and juice content is reduced.,Smut,smut,low,Soak setts in Triadimefon 25 WP at 0.1% solution before planting,Sporisorium scitamineum,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),गन्ना,कंडुआ रोग,गन्ने की गाँठें छोटी हो जाती हैं और रस की मात्रा कम हो जाती है।,रोपण से पहले सेटों को ट्रायडाइमफ़ोन 25 WP में 0.1% घोल में भिगोएँ,कानी,उसाचे इंटरनोड लहान असतात आणि रसाचे प्रमाण कमी होते.,लागवडीपूर्वी ट्रायडाइमफोन 25 डब्ल्यूपी 0.1% द्रावणात भिजवा
rice,Leaf tips turn yellow and plant is shorter than healthy crop.,Rice Tungro,rice_tungro,moderate,Apply Imidacloprid seed treatment to reduce leafhopper,Rice Tungro Bacilliform Virus and Rice Tungro Spherical Virus,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),चावल,राइस टुंग्रो वायरस,पत्तियों की नोकें पीली पड़ जाती हैं और पौधा स्वस्थ फसल की तुलना में छोटा हो जाता है।,लीफहॉपर को कम करने के लिए इमिडाक्लोप्रिड बीज उपचार लागू करें,टुंग्रो विषाणू,पानांच्या टिपा पिवळ्या होतात आणि निरोगी पिकापेक्षा वनस्पती लहान असते.,लीफहॉपर कमी करण्यासाठी इमिडाक्लोप्रिड बियाणे उपचार करा
onion,Infected bulbs have black powder that rubs off on hands.,Black Mold,black_mold,low,Improve storage ventilation to reduce humidity around bulbs,Aspergillus niger,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),प्याज,काली फफूंद,संक्रमित बल्बों में काला पाउडर होता है जो हाथों पर रगड़ने से निकल जाता है।,बल्बों के आसपास नमी कम करने के लिए भंडारण वेंटिलेशन में सुधार करें,काळी बुरशी,संक्रमित बल्बमध्ये काळी पावडर असते जी हातांना घासते.,बल्बभोवती आर्द्रता कमी करण्यासाठी स्टोरेज वेंटिलेशन सुधारा
rice,Single translucent streak visible on leaf surface only.,Bacterial Leaf Streak,bacterial_leaf_streak,low,Spray Copper Hydroxide once and avoid flood irrigation,Xanthomonas oryzae pv. oryzicola,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),चावल,जीवाणु पत्ती धारी रोग,केवल पत्ती की सतह पर एकल पारभासी रेखा दिखाई देती है।,कॉपर हाइड्रॉक्साइड का एक बार छिड़काव करें और बाढ़ सिंचाई से बचें,जिवाणूजन्य पानावरील रेषा,एकल अर्धपारदर्शक लकीर फक्त पानांच्या पृष्ठभागावर दिसते.,कॉपर हायड्रॉक्साईडची एकदा फवारणी करा आणि पूर सिंचन टाळा
tomato,Mottling pattern changes intensity with temperature change.,Tomato Mosaic Virus,tomato_mosaic_virus,low,Use virus-free certified transplants from trusted nursery,Tomato mosaic virus,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),टमाटर,टमाटर मोजेक वायरस,तापमान परिवर्तन के साथ धब्बेदार पैटर्न की तीव्रता बदल जाती है।,विश्वसनीय नर्सरी से वायरस-मुक्त प्रमाणित प्रत्यारोपण का उपयोग करें,टोमॅटो मोझॅक व्हायरस,तापमानातील बदलासोबत मोटलिंग पॅटर्नची तीव्रता बदलते.,विश्वसनीय रोपवाटिकेतून व्हायरस-मुक्त प्रमाणित प्रत्यारोपण वापरा
banana,Bacterial brown ooze visible when stem is cut open.,Moko Disease,moko_disease,high,Apply streptomycin sulfate spray at 200 ppm concentration,Ralstonia solanacearum,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),केला,मोको रोग,जब तने को काटा जाता है तो जीवाणुयुक्त भूरे रंग का स्राव दिखाई देता है।,200 पीपीएम सांद्रता पर स्ट्रेप्टोमाइसिन सल्फेट स्प्रे लगाएं,मोको रोग,स्टेम कापल्यावर बॅक्टेरियाचा तपकिरी ओझ दिसतो.,स्ट्रेप्टोमायसिन सल्फेट स्प्रे 200 पीपीएम एकाग्रतेवर लावा
maize,Mature lesions become tan brown with grey center.,Gray Leaf Spot,gray_leaf_spot,low,Use tebuconazole 250 EC at 1 ml per litre water,Cercospora zeae-maydis,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),मक्का,धूसर पत्ती धब्बा,परिपक्व घाव भूरे केंद्र के साथ गहरे भूरे रंग के हो जाते हैं।,टेबुकोनाजोल 250 ईसी 1 मिली प्रति लीटर पानी में प्रयोग करें,करपा,परिपक्व जखम राखाडी मध्यभागी तपकिरी होतात.,टेब्युकोनाझोल 250 EC 1 मिली प्रति लिटर पाण्यात वापरावे
soyabean,Upper leaf surface shows pale green to yellow discoloration.,Soybean Rust,soybean_rust,low,Apply fungicide at pod initiation stage for best control,Phakopsora pachyrhizi,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),सोयाबीन,सोयाबीन रस्ट,पत्ती की ऊपरी सतह पर हल्के हरे से पीले रंग का मलिनकिरण दिखाई देता है।,सर्वोत्तम नियंत्रण के लिए फली बनने की अवस्था में कवकनाशी का प्रयोग करें,सोयाबीनवरील तांबेरा,पानांच्या वरच्या पृष्ठभागावर फिकट हिरवा ते पिवळा रंग दिसतो.,सर्वोत्तम नियंत्रणासाठी पॉड इनिशिएशन स्टेजवर बुरशीनाशक वापरा
banana,Leaves turn completely brown and dry up from tip.,Black Sigatoka,black_sigatoka,high,Apply copper-based fungicide as early preventive spray,Mycosphaerella fijiensis,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),केला,काली झुलसा,पत्तियां पूरी तरह भूरी हो जाती हैं और सिरे से सूख जाती हैं।,प्रारंभिक निवारक स्प्रे के रूप में तांबा आधारित कवकनाशी लागू करें,काळा करपा,पाने पूर्णपणे तपकिरी होतात आणि टोकापासून सुकतात.,तांबे-आधारित बुरशीनाशक लवकर प्रतिबंधात्मक फवारणी म्हणून वापरा
onion,Infected leaves fall over and dry completely within days.,Purple Blotch,purple_blotch,high,Spray Mancozeb 75 WP at 2.5 gram per liter of water,Alternaria porri,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),प्याज,बैंगनी धब्बा,संक्रमित पत्तियाँ कुछ ही दिनों में गिर जाती हैं और पूरी तरह सूख जाती हैं।,मैंकोजेब 75 डब्लूपी 2.5 ग्राम प्रति लीटर पानी में घोलकर छिड़काव करें,जांभळा करपा,प्रादुर्भाव झालेली पाने गळून पडतात आणि काही दिवसात पूर्णपणे सुकतात.,मॅन्कोझेब ७५ डब्ल्यूपी २.५ ग्रॅम प्रति लिटर पाण्यात मिसळून फवारणी करावी
wheat,Seedlings die and collapse due to base rotting infection.,Foot Rot,foot_rot,low,Apply Trichoderma viride at 5 gram per kg seed coat,Fusarium culmorum,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),गेहूँ,जड़ सड़न,आधार सड़न संक्रमण के कारण अंकुर मर जाते हैं और गिर जाते हैं।,ट्राइकोडर्मा विरिडी 5 ग्राम प्रति किलोग्राम बीज कोट की दर से लगाएं,मूळ कूज,बेस कुजण्याच्या संसर्गामुळे रोपे मरतात आणि कोलमडतात.,ट्रायकोडर्मा विराइड 5 ग्रॅम प्रति किलो बियाणे कोट या प्रमाणात वापरा
onion,Harvesting yields grains are shrunken and light weight bulbs.,Fusarium Basal Rot,fusarium_basal_rot,low,Use Copper oxychloride soil drench at 3 gram per liter,Fusarium oxysporum,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),प्याज,फ्यूसेरियम बेसल रोट,कटाई से उपज के दाने सिकुड़े हुए और हल्के वजन के होते हैं।,कॉपर ऑक्सीक्लोराइड मृदा ड्रेंच का प्रयोग 3 ग्राम प्रति लीटर की दर से करें,सडका कांदा,काढणी केल्याने धान्य आकुंचन पावलेले आणि हलके वजनाचे बल्ब मिळतात.,कॉपर ऑक्सिक्लोराईड माती 3 ग्रॅम प्रति लिटर या प्रमाणात भिजवावी
maize,Leaf margins roll upward in severely infected plants.,Maize Streak Virus,maize_streak_virus,low,Use yellow sticky traps to monitor and catch leafhoppers,Maize streak virus,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),मक्का,मक्का स्ट्रीक वायरस,गंभीर रूप से संक्रमित पौधों में पत्तियों के किनारे ऊपर की ओर मुड़ जाते हैं।,लीफहॉपर्स की निगरानी और पकड़ने के लिए पीले चिपचिपे जाल का उपयोग करें,मका स्ट्रीक व्हायरस,गंभीरपणे संक्रमित झाडांमध्ये पानांचा मार्जिन वरच्या दिशेने सरकतो.,पिवळ्या चिकट सापळ्यांचा वापर करा आणि पालापाचोळा पकडण्यासाठी
soyabean,Internal stem base shows grey discoloration near soil line.,Sudden Death Syndrome,sudden_death_syndrome,low,Avoid compacted soil that promotes waterlogging around roots,Fusarium virguliforme,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),सोयाबीन,सडन डेथ सिंड्रोम,आंतरिक तने का आधार मिट्टी की रेखा के पास धूसर रंग का हो जाता है।,सघन मिट्टी से बचें जो जड़ों के आसपास जलभराव को बढ़ावा देती है,अचानक वाळणे,अंतर्गत स्टेम बेस मातीच्या रेषेजवळ राखाडी रंगाचा रंग दाखवतो.,मुळांभोवती पाणी साचण्यास प्रोत्साहन देणारी कॉम्पॅक्ट केलेली माती टाळा
sugarcane,Leaves are pale green and smaller than healthy plant leaves.,Ratoon Stunting Disease,ratoon_stunting_disease,low,Apply micronutrients to boost immunity of stressed plants,Leifsonia xyli,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),गन्ना,रैटून स्टंटिंग,पत्तियाँ हल्के हरे रंग की होती हैं और स्वस्थ पौधों की पत्तियों से छोटी होती हैं।,तनावग्रस्त पौधों की प्रतिरोधक क्षमता बढ़ाने के लिए सूक्ष्म पोषक तत्व लागू करें,खोडव्याची खुंटलेली वाढ,पाने फिकट हिरव्या आणि निरोगी वनस्पतीच्या पानांपेक्षा लहान असतात.,तणावग्रस्त वनस्पतींची प्रतिकारशक्ती वाढवण्यासाठी सूक्ष्म अन्नद्रव्ये वापरा
maize,Lesions are tan to grey with yellow borders.,Gray Leaf Spot,gray_leaf_spot,high,Apply strobilurin group fungicides at tasseling stage,Cercospora zeae-maydis,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),मक्का,धूसर पत्ती धब्बा,घाव पीले किनारों के साथ भूरे से भूरे रंग के होते हैं।,टैसलिंग चरण में स्ट्रोबिल्यूरिन समूह कवकनाशकों का प्रयोग करें,करपा,घाव पिवळ्या किनार्यांसह टॅन ते राखाडी असतात.,स्ट्रोबिल्युरिन ग्रुप बुरशीनाशके टॅसेलिंग अवस्थेत वापरा
tomato,Whole plant canopy feels soft and rotted from above.,Tomato Leaf Curl Virus,tomato_leaf_curl_virus,low,Set up yellow sticky traps to monitor whitefly numbers,Tomato leaf curl virus,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),टमाटर,मरोड़िया,पूरे पौधे की छतरी ऊपर से नरम और सड़ी हुई महसूस होती है।,सफेद मक्खी की संख्या पर नजर रखने के लिए पीले चिपचिपे जाल लगाएं,टोमॅटोवरील पर्णगुच्छ,संपूर्ण झाडाची छत वरून मऊ आणि कुजलेली वाटते.,पांढऱ्या माशीच्या संख्येवर लक्ष ठेवण्यासाठी पिवळे चिकट सापळे लावा
soyabean,Plants wilt during pod filling stage in hot dry weather.,Charcoal Rot,charcoal_rot,low,Use Pseudomonas fluorescens biocontrol as soil treatment,Macrophomina phaseolina,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),सोयाबीन,चारकोल रोट,गर्म शुष्क मौसम में फली भरने की अवस्था के दौरान पौधे मुरझा जाते हैं।,मृदा उपचार के रूप में स्यूडोमोनास फ्लोरेसेंस बायोकंट्रोल का उपयोग करें,कोळशी कूज,उष्ण कोरड्या हवामानात शेंगा भरण्याच्या अवस्थेत झाडे कोमेजतात.,माती उपचार म्हणून स्यूडोमोनास फ्लोरोसेन्स बायोकंट्रोल वापरा
sugarcane,Yellow discoloration of midrib on underside of leaf blade.,Yellow Leaf Disease,yellow_leaf_disease,low,Control aphid vector with Imidacloprid 17.8 SL at 0.3 ml,Sugarcane yellow leaf virus,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),गन्ना,पीली पत्ती रोग,पत्ती के फलक के नीचे मध्य शिरा का रंग पीला पड़ना।,एफिड वेक्टर को इमिडाक्लोप्रिड 17.8 एसएल 0.3 मिली से नियंत्रित करें,पिवळा पानांचा रोग,लीफ ब्लेडच्या खालच्या बाजूस मिड्रिबचा पिवळा रंग.,इमिडाक्लोप्रिड 17.8 SL सह ऍफिड वेक्टर 0.3 मिली वर नियंत्रित करा
tomato,Plant remains green while wilting in early stage.,Bacterial Wilt,bacterial_wilt,high,Use resistant rootstocks for grafting tomato plants,Ralstonia solanacearum,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),टमाटर,जीवाणु ग्लानि,प्रारंभिक अवस्था में पौधा मुरझाते समय हरा रहता है।,टमाटर के पौधों की ग्राफ्टिंग के लिए प्रतिरोधी रूटस्टॉक्स का उपयोग करें,जिवाणूजन्य मर,सुरुवातीच्या अवस्थेत कोमेजून जात असताना वनस्पती हिरवी राहते.,टोमॅटो रोपांची कलम करण्यासाठी प्रतिरोधक रूटस्टॉक्स वापरा
potato,Seed tubers fall apart due to internal dry rot decay.,Fusarium Dry Rot,fusarium_dry_rot,low,Treat cut seed with Thiram dust before planting in soil,Fusarium solani,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),आलू,फ्यूसेरियम शुष्क सड़न,आंतरिक शुष्क सड़न के कारण बीज कंद टूट कर गिर जाते हैं।,मिट्टी में बोने से पहले कटे हुए बीज को थीरम धूल से उपचारित करें,फ्युसेरिअम कोरडी कुज,बियांचे कंद अंतर्गत कोरडे कुजल्यामुळे गळतात.,जमिनीत पेरणीपूर्वी कापलेल्या बियाण्यावर थायरम धुळीने प्रक्रिया करा
sugarcane,Ratoon emergence is slow and plant population is very thin.,Ratoon Stunting Disease,ratoon_stunting_disease,low,Rogue and replace stunted clumps with healthy planting material,Leifsonia xyli,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),गन्ना,रैटून स्टंटिंग,रैटून का उद्भव धीमा है और पौधों की संख्या बहुत कम है।,दुष्ट और रुके हुए गुच्छों को स्वस्थ रोपण सामग्री से बदलें,खोडव्याची खुंटलेली वाढ,रॅटूनचा उदय मंद आहे आणि वनस्पतींची संख्या खूपच कमी आहे.,रोगट आणि निरोगी लागवड सामग्रीसह स्टंट केलेले गठ्ठा बदला
onion,Small black sclerotia embedded in white mycelial growth.,White Rot,white_rot,high,Use Propiconazole 25 EC soil drench for white rot control,Sclerotium cepivorum,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),प्याज,सफेद सड़न,सफेद मायसेलियल वृद्धि में अंतर्निहित छोटा काला स्क्लेरोटिया।,सफेद सड़न नियंत्रण के लिए प्रोपिकोनाज़ोल 25 ईसी मृदा ड्रेंच का उपयोग करें,पांढरी कूज,पांढऱ्या मायसेलियल वाढीमध्ये एम्बेड केलेला लहान काळा स्क्लेरोटिया.,पांढरे कुज नियंत्रणासाठी प्रोपिकोनाझोल 25 ईसी माती भिजवावी
maize,Yellow halo surrounds dark brown leaf spots.,Southern Corn Leaf Blight,southern_corn_leaf_blight,low,Spray mancozeb 75% WP at 2 kg per hectare,Bipolaris maydis,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),मक्का,दक्षिणी मक्का पत्ती झुलसा,गहरे भूरे पत्तों के धब्बों के चारों ओर पीला प्रभामंडल होता है।,मैंकोजेब 75% डब्लूपी 2 किलोग्राम प्रति हेक्टेयर की दर से छिड़काव करें,दक्षिण मका पर्ण करपा,पिवळा प्रभामंडल पानांभोवती गडद तपकिरी डाग असतो.,मॅन्कोझेब 75% WP 2 किलो प्रति हेक्टरी फवारावे
potato,Sprouted seed shows poor root development and wilts.,Fusarium Dry Rot,fusarium_dry_rot,low,Avoid mechanical injury to tubers during harvest operations,Fusarium solani,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),आलू,फ्यूसेरियम शुष्क सड़न,अंकुरित बीज में जड़ों का विकास ख़राब होता है और वे मुरझा जाते हैं।,कटाई कार्य के दौरान कंदों को यांत्रिक चोट से बचें,फ्युसेरिअम कोरडी कुज,अंकुरलेले बियाणे मुळांचा खराब विकास आणि मुरगळणे दर्शविते.,कापणीच्या कामात कंदांना होणारी यांत्रिक इजा टाळा
rice,Smut balls in golden ripening panicle are easily noticed.,False Smut,false_smut,moderate,Spray Hexaconazole at heading and collect infected panicles,Ustilaginoidea virens,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),चावल,आभासी कंड,सुनहरे पकने वाले पुष्पगुच्छ में स्मट बॉल्स को आसानी से देखा जा सकता है।,शीर्ष पर हेक्साकोनाज़ोल का छिड़काव करें और संक्रमित पुष्पगुच्छों को इकट्ठा करें,खोटी कानी,सोनेरी पिकणाऱ्या पॅनिकलमधील स्मट बॉल्स सहज लक्षात येतात.,हेक्साकोनाझोलची फवारणी करा आणि संक्रमित पॅनिकल्स गोळा करा
wheat,White talc-like dust on leaf surface wipes off easily.,Powdery Mildew,powdery_mildew,high,Use Myclobutanil 10 WP for early mildew management,Blumeria graminis,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),गेहूँ,चूर्णी फफूंद,पत्ती की सतह पर सफेद टैल्कम पाउडर जैसी धूल आसानी से साफ हो जाती है।,प्रारंभिक फफूंदी प्रबंधन के लिए मायक्लोबुटानिल 10 WP का उपयोग करें,भुरी रोग,पानांच्या पृष्ठभागावरील पांढऱ्या तालकसारखी धूळ सहज पुसते.,लवकर बुरशी व्यवस्थापनासाठी मायक्लोब्युटॅनिल 10 डब्ल्यूपी वापरा
wheat,Black black streaks show a destructive disease cycle.,Black Rust,black_rust,low,Apply Tebuconazole 250 EC at 750 ml per hectare dose,Puccinia graminis,Kaggle: ammar019/indian-crop-disease-dataset-hindi-and-marathi (CC BY 4.0),गेहूँ,काली गेरुआ,काली काली धारियाँ विनाशकारी रोग चक्र को दर्शाती हैं।,टेबुकोनाजोल 250 ईसी 750 मिलीलीटर प्रति हेक्टेयर की मात्रा में डालें,काळा तांबेरा,काळ्या काळ्या रेषा एक विनाशकारी रोग चक्र दर्शवतात.,टेब्युकोनाझोल 250 EC 750 मिली प्रति हेक्टरी या प्रमाणात द्या
